frequency_hz,amplitude
79.00529479980469,0.8639377355575562
79.01095581054688,0.8737859725952148
79.98714447021484,0.8716207146644592
79.99479675292969,0.8667174577713013
80.98893737792969,0.8768715262413025
81.97711181640625,0.8731535077095032
82.0084457397461,0.8766680359840393
83.48399353027344,0.8837478160858154
84.7239761352539,0.8797180652618408
84.98161315917969,0.8855925798416138
85.9795913696289,0.8846862316131592
86.00825500488281,0.8828784823417664
86.0152359008789,0.8831067681312561
86.98295593261719,0.8888698220252991
87.01382446289062,0.8841478228569031
88.62577056884766,0.8884783983230591
88.98646545410156,0.8887659907341003
88.99608612060547,0.8871250748634338
89.00138092041016,0.8878856897354126
89.0189437866211,0.8919161558151245
89.05057525634766,0.9269610047340393
89.16343688964844,0.8879778981208801
89.25596618652344,0.8871733546257019
89.97769165039062,0.8906518816947937
91.00596618652344,0.8938903212547302
91.02091217041016,0.8901122808456421
91.9862060546875,0.8936161994934082
92.97294616699219,0.8931253552436829
92.98931121826172,0.8972344994544983
93.98663330078125,0.8963126540184021
94.96826934814453,0.9012759327888489
95.9990463256836,0.8971953988075256
96.0070571899414,0.8964594006538391
96.97364044189453,0.8979377150535583
97.02517700195312,0.9011722207069397
98.36811828613281,0.9030166864395142
98.96355438232422,0.9326267838478088
99.00852966308594,0.9004527926445007
99.98733520507812,0.9026486873626709
100.0232925415039,0.8998537659645081
101.00373077392578,0.903326690196991
101.99679565429688,0.9067429304122925
102.01277160644531,0.9028447866439819
102.01509857177734,0.9029554724693298
102.02156066894531,0.9028581380844116
102.99634552001953,0.9063483476638794
103.98920440673828,0.9055769443511963
104.97106170654297,0.9042002558708191
105.023193359375,0.9095471501350403
105.96881866455078,0.9060929417610168
105.9932632446289,0.9094389081001282
106.00452423095703,0.9072999358177185
107.0106201171875,0.9097479581832886
108.54332733154297,0.9073137640953064
108.95274353027344,0.9095948338508606
108.97199249267578,0.9087672233581543
108.97711944580078,0.9082344174385071
108.9888687133789,0.9096139669418335
108.99604034423828,0.9085819125175476
108.99949645996094,0.908778190612793
109.00540924072266,0.9106326103210449
109.00647735595703,0.9086917042732239
109.01612091064453,0.9085601568222046
109.01673889160156,0.9078340530395508
109.01788330078125,0.9080555438995361
109.01872253417969,0.9079357385635376
109.01895141601562,0.9088065028190613
109.02112579345703,0.9084291458129883
109.02172088623047,0.9088789224624634
109.02738189697266,0.9087642431259155
109.10872650146484,0.9103683233261108
110.00692749023438,0.9118445515632629
110.98817443847656,0.9108623266220093
111.58613586425781,0.9117295742034912
112.0138168334961,0.9126508831977844
112.01809692382812,0.9098977446556091
112.99737548828125,0.9109729528427124
113.00530242919922,0.9111243486404419
113.01106262207031,0.9118501543998718
113.014404296875,0.9116606712341309
113.9958724975586,0.9126874208450317
114.10563659667969,0.9117926359176636
114.22228240966797,0.9134393334388733
115.96842956542969,0.9134199023246765
115.98785400390625,0.9149290323257446
116.95819854736328,0.9119641184806824
116.98464965820312,0.9147451519966125
117.96510314941406,0.9139482975006104
117.96820831298828,0.9133544564247131
117.98017120361328,0.9124168753623962
118.0020523071289,0.9128099679946899
119.00017547607422,0.9150398373603821
119.01139831542969,0.9135138392448425
119.96504974365234,0.9151628613471985
120.0083236694336,0.9133220314979553
120.99662780761719,0.9155626893043518
122.01361846923828,0.9142746925354004
122.96237182617188,0.9137454628944397
122.97663116455078,0.9166109561920166
123.02310943603516,0.9155644178390503
123.98783111572266,0.91534024477005
125.99104309082031,0.9158332943916321
127.9814224243164,0.9154765009880066
127.98829650878906,0.9154265522956848
127.99900817871094,0.915622889995575
129.0250244140625,0.9153384566307068
130.00582885742188,0.9157156348228455
131.9803924560547,0.9162285923957825
132.9705810546875,0.9159643650054932
133.9915008544922,0.9170746803283691
135.18331909179688,0.9171142578125
136.97705078125,0.9156036376953125
139.47377014160156,0.9158540964126587
140.98025512695312,0.9163388013839722
140.99261474609375,0.9160484671592712
141.00782775878906,0.9158318042755127
143.00071716308594,0.9163776636123657
144.0000762939453,0.9160524010658264
144.9931640625,0.9171056747436523
