2.8420101443771273e-05,3.390025085536763e-05,3.914615081157535e-05,4.3407078919699416e-05,4.5929107727715746e-05,4.608437302522361e-05,4.363238986115903e-05,3.888858555001207e-05,3.260547237005085e-05,2.5654660930740647e-05,1.876109126897063e-05,1.2475033145165071e-05
7.269440629897872e-06,3.478484586594277e-06,1.1522505474204081e-06,1.1042713765618828e-07
1.3384295982632466e-07,1.0528334541959339e-06,2.665525926204282e-06,4.598537543643033e-06
6.275092346186284e-06,7.101606115611503e-06,6.777313501515891e-06,5.449804120871704e-06
3.602697461246862e-06,1.8156433725380339e-06,5.52689527921757e-07,2.3103714497096917e-08
1.2775740287906956e-07,5.068163773103151e-07,7.122091005840048e-07,5.102983777760528e-07
1.0747733369953494e-07,7.354288555916355e-08,1.0390367606305517e-06
3.4691315704549197e-06,7.64212200010661e-06,1.3605860658572055e-05,2.1009358533774503e-05
2.898191632993985e-05,3.627603655331768e-05,4.174848800175823e-05,4.48344653705135e-05
4.558632645057514e-05,4.4391174014890566e-05,4.1788753151195124e-05,3.847601328743622e-05
3.527556691551581e-05,3.294271300546825e-05,3.192117583239451e-05,3.229517460567877e-05
3.3983717003138736e-05,3.695084888022393e-05,4.124153929296881e-05,4.680482015828602e-05
5.322377182892524e-05,5.968238110654056e-05
6.536947330459952e-05,6.991284317336977e-05,7.33045962988399e-05,7.544589607277885e-05,7.590075256302953e-05,7.421574264299124e-05,7.045552047202364e-05,6.523150659631938e-05,5.921777119510807e-05,5.2847321057925e-05,4.642887870431878e-05,4.0351915231440216e-05,3.505778659018688e-05,3.077147266594693e-05,2.7372418117010966e-05,2.4639035473228432e-05,2.258691529277712e-05,2.1528177967411466e-05,2.182675052608829e-05,2.3596316168550402e-05,2.6559244361124e-05,3.018925963260699e-05,3.405058305361308e-05
3.790888513321988e-05,4.14303140132688e-05,4.3913067202083766e-05,4.449741754797287e-05
4.2676027078414336e-05,3.854411261272617e-05,3.263256439822726e-05,2.5636303689680062e-05
1.8288870705873705e-05,1.1379440365999471e-05,5.710182904294925e-06,1.889878490146657e-06
1.455410085782205e-07,2.877976044146635e-07,1.7386771560268244e-06,3.609681698435452e-06
5.018828233005479e-06,5.591441549768206e-06,5.575053364736959e-06,5.411879101302475e-06
5.362236151995603e-06,5.48374646314187e-06,5.76355705561582e-06
6.156697963888291e-06,6.508611477329396e-06,6.5631006691546645e-06,6.143050541140838e-06
5.315286216500681e-06,4.338032795203617e-06,3.454127181612421e-06,2.773244204945513e-06
2.3176075956143904e-06,2.104874965880299e-06,2.1812559225509176e-06,2.617920472403057e-06
3.48315688825096e-06,4.803248884854838e-06,6.583974936802406e-06,8.884061571734492e-06
1.1820834515674505e-05,1.5462566807400435e-05,1.9671497284434736e-05,2.4123190087266266e-05,2.8572767405421473e-05,3.2932537578744814e-05,3.69936678907834e-05
4.031904973089695e-05,4.2554202082101256e-05,4.3727897718781605e-05,4.415709190652706e-05
4.403650382300839e-05,4.318742867326364e-05,4.133829497732222e-05,3.8602156564593315e-05
3.549032408045605e-05,3.24811007885728e-05,2.9742815968347713e-05,2.724982550716959e-05
2.506036253180355e-05,2.3425072868121788e-05,2.259359462186694e-05,2.2580423319595866e-05
2.317112921446096e-05,2.4125842173816636e-05,2.5339642888866365e-05,2.678703640413005e-05
2.8338956326479092e-05,2.9718166842940263e-05,3.071922401431948e-05
3.1441373721463606e-05,0.005676161497831345,0.005774357356131077,0.005903421435505152
0.006042904686182737,0.006171802058815956,0.006287972442805767,0.006405641324818134
0.006540591828525066,0.006696918047964573,0.006861097179353237,0.0070107681676745415
0.00712795602157712,0.007196895312517881,0.007194302976131439,0.007092131767421961
0.006871197838336229,0.006528305821120739,0.006068886257708073,0.005496987607330084
0.004816229455173016,0.00404026685282588,0.0032011934090405703
0.0023453461471945047,0.0015139474999159575,0.0007176190847530961,-7.015513256192207e-05
-0.0008830857696011662,-0.0017221230082213879,-0.002544666174799204,-0.0032793590798974037,-0.003844843478873372,-0.004171204753220081,-0.004219022113829851,-0.003983335569500923
-0.00348756555467844,-0.0027782530523836613,-0.001924256095662713,-0.001016292255371809,-0.00015335145872086287,0.0005819600773975253,0.0011382929515093565,0.0014919898239895701
0.0016313360538333654,0.001546156476251781,0.001234435010701418
0.0007099984213709831,1.2317905202507973e-06,-0.0008471732726320624,-0.001774019212462008
-0.002714970614761114,-0.003615770721808076,-0.004438554868102074,-0.005166435614228249
-0.005796477198600769,-0.006328672636300325,-0.006768621504306793,-0.0071343183517456055
-0.007452923338860273,-0.007743694819509983,-0.007999869994819164,-0.008196532726287842,-0.008319978602230549,-0.008383505046367645,-0.008416488766670227,-0.008442642167210579,-0.008467699401080608,-0.008486119098961353,-0.008497722446918488
-0.008513176813721657,-0.008541821502149105,-0.008579909801483154,-0.00861099548637867
-0.00861187744885683,-0.008561236783862114,-0.008445914834737778,-0.008257640525698662
-0.007988469675183296,-0.007630417123436928,-0.007177012041211128,-0.006630957592278719
-0.0060152169317007065,-0.0053744129836559296,-0.00476300623267889,-0.004230701830238104
-0.0038157254457473755,-0.003548125270754099,-0.0034507575910538435,-0.0035269376821815968
-0.003750201314687729,-0.0040735602378845215,-0.004449229687452316
-0.004839093424379826,-0.00520944083109498,-0.005523244850337505,-0.005742471199482679
-0.0058359564282000065,-0.005783766508102417,-0.005577373318374157,-0.005219163838773966
-0.004721393808722496,-0.004105692263692617,-0.0034033525735139847,-0.0026528609450906515,-0.0018962796311825514,-0.001177312107756734,-0.0005377692868933082
-2.175860572606325e-06,0.0004487078113015741,0.0008784760138951242,0.0013493777951225638
0.0018743802793323994,0.002410121727734804,0.0028839632868766785,0.0032282958272844553
0.003406113013625145,0.003421391360461712,0.003307738807052374,0.00310439127497375
0.002846270799636841,0.002572267083451152,0.002329671522602439,0.0021654374431818724
0.0021111387759447098,0.002171231433749199,0.0023264973424375057,0.0025558709166944027
0.0028537861071527004,0.003217332297936082,0.0036219856701791286,0.004022023640573025
0.004373646341264248,0.004658456891775131,0.004890093579888344,0.005097188055515289,0.005300567485392094,0.005504842381924391,0.005703574512153864
0.005891955457627773,0.006075194571167231,0.006262210663408041,0.006454962305724621
0.006644967943429947,0.0068164062686264515,0.006951963994652033,0.007035005837678909
0.007050133775919676,0.006989909801632166,0.006860740017145872,0.006681100465357304
0.006476764567196369,0.006273485720157623,0.006089713424444199,0.005936723202466965
0.005819665268063545,0.0057326131500303745,0.0056605031713843346,0.005591302178800106
0.005523717496544123,0.00546285742893815,0.005406946409493685
0.005344721954315901,0.005273234099149704,0.005209625698626041,0.005181103013455868
0.0052098967134952545,0.005306768696755171,0.005471780430525541,0.0056985896080732346
0.0059772394597530365,0.006292273290455341,0.006619113963097334,0.006925689522176981
0.00718185817822814,0.007363945245742798,0.007446804083883762,0.007394730579108
0.007164336275309324,0.006723138969391584,0.006068550515919924,0.005227077752351761
0.004241287242621183,0.003164870198816061,0.002063850639387965
0.0010072432924062014,3.936572466045618e-05,-0.0008428071741946042,-0.0016667627496644855,-0.0024315007030963898,-0.003087134100496769,-0.0035609102342277765,-0.003796522505581379
-0.0037808979395776987,-0.0035432700533419847,-0.0031333535443991423,-0.0026021653320640326
-0.001997609157115221,-0.0013739631976932287,-0.0007959799841046333,-0.0003207785775884986
2.122257137671113e-05,0.00021997869771439582,0.0002658299054019153,0.00014331655984278768,-0.00015393410285469145,-0.0006049004150554538,-0.0011625910410657525
-0.0017732656560838223,-0.002395141404122114,-0.0030078936833888292,-0.003607700811699033,-0.004189453087747097,-0.004732596687972546,-0.005206193774938583,-0.005586390383541584,-0.0058662560768425465,-0.00605251919478178,-0.0061585018411278725,-0.006202130578458309,-0.00620542885735631,-0.0061874366365373135,-0.006156546995043755,-0.0061176372691988945,-0.006092777010053396,-0.006128149572759867,-0.006271131336688995,-0.006540892645716667,-0.006923829670995474,-0.007392643019556999,-0.007920598611235619
-0.008474349975585938,-0.009004677645862103,-0.009454485960304737,-0.009770862758159637,-0.009914180263876915,-0.009870011359453201,-0.009649908170104027,-0.009277342818677425
-0.008779453113675117,-0.00818808376789093,-0.007543547078967094,-0.006899240426719189
-0.006312655750662088,-0.0058235712349414825,-0.005445103161036968,-0.005175345577299595
-0.005014054477214813,-0.004968314431607723,-0.005042092874646187,-0.00521776732057333
-0.005448597948998213,-0.005676567554473877,-0.005862009711563587
-0.005995126441121101,-0.006077896803617477,-0.006097633857280016,-0.006024145055562258
-0.005831369198858738,-0.0055139269679784775,-0.0050818161107599735,-0.0045433021150529385
-0.003894590772688389,-0.0031289667822420597,-0.0022564318496733904,-0.0013107897248119116
-0.0003406659234315157,0.0006030802032910287,0.0014822302618995309,0.002287818118929863
0.003034704364836216,0.003725938033312559,0.004326357506215572,0.004773247055709362
0.005008084233850241,0.005001635290682316,0.004759995266795158
0.004318298771977425,0.0037289101164788008,0.0030502118170261383,0.0023443414829671383
0.0016805147752165794,0.0011335473973304033,0.0007729473290964961,0.000645771506242454
0.0007613497436977923,0.0010909941047430038,0.0015870200004428625,0.002202335512265563
0.0028947407845407724,0.0036194883286952972,0.004325317218899727,0.004968361929059029
0.005527271889150143,0.00599506264552474,0.006362767890095711,0.006616962607949972
0.006747628096491098,0.006758679635822773,0.006677233148366213
0.006552278995513916,0.006437038071453571,0.006366516463458538,0.006348862312734127
0.006376352161169052,0.006442128214985132,0.006543623749166727,0.006676847580820322
0.006840120069682598,0.007041343953460455,0.007289860863238573,0.007578159216791391
0.007872880436480045,0.008122783154249191,0.008273912593722343,0.008279083296656609
0.008101092651486397,0.007716664578765631,0.007127267774194479,0.006366411689668894
0.005487967748194933,0.004548447672277689,0.0036021843552589417
0.0027101775631308556,0.0019496947061270475,0.001404025126248598,0.0011367020197212696
0.001178549136966467,0.0015327718574553728,0.002180542331188917,0.0030786506831645966
0.0041539776138961315,0.005303609650582075,0.006408254615962505,0.007357165217399597
0.008069252595305443,0.008497157134115696,0.008618798106908798,0.008430011570453644
0.007942387834191322,0.0071814581751823425,0.006187034770846367,0.005020801443606615
0.003769824281334877,0.002531548961997032,0.0013881505001336336
0.0003832534421235323,-0.00048702419735491276,-0.0012529654195532203,-0.0019333366071805358
-0.002513815648853779,-0.0029502264223992825,-0.0031880775932222605,-0.003188344882801175
-0.002943101106211543,-0.002477444941177964,-0.0018499253783375025,-0.001147914445027709
-0.00046904897317290306,0.00010083900997415185,0.0004988724831491709,0.0006827974575571716,0.000624855631031096,0.00031311926431953907
-0.00024069106439128518,-0.0009989083046093583,-0.0019045203225687146,-0.002887595910578966
-0.0038706399500370026,-0.0047776345163583755,-0.005543577019125223,-0.006122073158621788
-0.006493900436908007,-0.006670063827186823,-0.006681867875158787,-0.006566811352968216
-0.00636048149317503,-0.006100337021052837,-0.005835430230945349,-0.005618044640868902
-0.00547931669279933,-0.0054226163774728775,-0.005441250745207071,-0.005535020027309656
-0.005707364063709974,-0.005947867874056101,-0.006224818527698517,-0.006503283511847258
-0.006768964231014252,-0.007030886597931385,-0.00730309309437871,-0.007582889869809151
-0.007842643186450005,-0.008044028654694557,-0.008164707571268082,-0.008209187537431717
-0.00819043256342411,-0.008107710629701614,-0.00795025285333395,-0.007720745634287596
-0.007447398267686367,-0.007165710907429457,-0.006889594253152609,-0.006605078466236591
-0.006290091667324305,-0.005939463619142771,-0.005577975418418646,-0.005252521485090256
-0.00500765023753047,-0.004867376293987036,-0.004836018662899733,-0.004906026180833578
-0.005060308147221804,-0.005268644541501999,-0.0054887207224965096
-0.005679119378328323,-0.005811538081616163,-0.005867870058864355,-0.005827610846608877
-0.005661590490490198,-0.005342347081750631,-0.004862154833972454,-0.004236406646668911
-0.003491243114694953,-0.0026564556173980236,-0.0017689005471765995,-0.0008744632359594107
-2.3857923224568367e-05,0.0007424813811667264,0.0014198966091498733,0.002043323591351509
0.002651630900800228,0.0032492741011083126,0.0037999714259058237,0.004247982520610094
0.004543459042906761,0.004652845673263073,0.0045577907003462315
0.004259020090103149,0.003788219066336751,0.003211379051208496,0.0026111502666026354
0.0020628171041607857,0.0016244638245552778,0.0013399997260421515,0.001241103163920343
0.001341173890978098,0.0016291335923597217,0.002070607617497444,0.0026166108436882496
0.0032196175307035446,0.0038464574608951807,0.004476988222450018,0.005091697443276644
0.005656382068991661,0.006119901314377785,0.006434360984712839,0.006577239837497473
0.006553270388394594,0.006383204832673073,0.006097199860960245
0.005736618302762508,0.005356720183044672,0.0050208233296871185,0.004785551689565182
0.004690384957939386,0.004757184535264969,0.0049910773523151875,0.005382346920669079
0.005911913234740496,0.006552582606673241,0.007263557519763708,0.00798436626791954
0.008637873455882072,0.009146884083747864,0.009449532255530357,0.00950224231928587
0.009279223158955574,0.008776105009019375,0.008016394451260567,0.007056731265038252
0.005982841365039349,0.004890722222626209,0.003865859005600214
0.0029782988131046295,0.002288493560627103,0.0018475421238690615,0.001687014359049499
0.0018041676376014948,0.002159907016903162,0.002701199846342206,0.0033856292720884085
0.0041802749037742615,0.00504165468737483,0.005901423282921314,0.006672463845461607
0.007275177165865898,0.007660926319658756,0.00780382938683033,0.007677297107875347
0.007256566546857357,0.006543115712702274,0.005576481577008963,0.004425330087542534
0.00317106069996953,0.0018918686546385288,0.0006476042326539755
-0.000528637960087508,-0.00161836133338511,-0.002593204379081726,-0.0034047227818518877
-0.0039911698549985886,-0.004287843592464924,-0.0042398590594530106,-0.003822463331744075
-0.003060596529394388,-0.002031684387475252,-0.0008493606001138687,0.0003627190599218011
0.0014890115708112717,0.002421245677396655,0.0030597527511417866,0.003331851214170456
0.00320801162160933,0.002701901365071535,0.0018627452664077282,0.0007679860573261976
-0.000489078345708549,-0.0018178741447627544,-0.0031415573321282864
-0.004394548945128918,-0.005520322360098362,-0.006480808835476637,-0.0072621507570147514,-0.007862750440835953,-0.008280474692583084,-0.00851009227335453,-0.008549299091100693
-0.008411998860538006,-0.008131582289934158,-0.007747633382678032,-0.007295192684978247
-0.006804535165429115,-0.006304835435003042,-0.00582869490608573,-0.005415181629359722
-0.005110304802656174,-0.00496300496160984,-0.005015375558286905,-0.005290745757520199,-0.005781341344118118,-0.006443842314183712,-0.007209488656371832
-0.008000470697879791,-0.008743435144424438,-0.009372176602482796,-0.00982433557510376
-0.010049259290099144,-0.010019637644290924,-0.009729640558362007,-0.009189707227051258
-0.00843118131160736,-0.007514460012316704,-0.006530224811285734,-0.005586613900959492
-0.004782943055033684,-0.004189824219793081,-0.003848893102258444,-0.003775435732677579
-0.003955453634262085,-0.0043474603444337845,-0.004893404897302389,-0.005533584393560886
-0.006210389081388712,-0.006857600063085556,-0.0073958286084234715
-0.007744526024907827,-0.007836350239813328,-0.007625102996826172,-0.0070946491323411465
-0.0062685562297701836,-0.005208438262343407,-0.003995571751147509,-0.0027077593840658665
-0.0014071653131395578,-0.00014295917935669422,0.001037315116263926,0.002082988154143095
0.002953715855255723,0.0036422170232981443,0.004175413865596056,0.004579202271997929
0.004848451353609562,0.004959565587341785,0.004897908307611942,0.004663075320422649
