7.50058243284002e-05,6.902909808559343e-05
6.071867755963467e-05,5.1520499255275354e-05,4.2809911974472925e-05,3.552676935214549e-05,3.013194873346947e-05,2.6684512704377994e-05,2.4984765332192183e-05,2.4767816285020672e-05,2.57844239968108e-05,2.764197597571183e-05,2.966525062220171e-05,3.1055209547048435e-05,3.1088169635040686e-05,2.915870391007047e-05,2.5022929548867978e-05,1.917917688842863e-05,1.2798920579371043e-05,7.216753601824166e-06,3.350783345013042e-06,1.3170694046493736e-06,5.677687795468955e-07,5.05887385315873e-07,1.0392178637630423e-06
2.6496563805267215e-06,6.077390935388394e-06,1.1919623830181081e-05,2.0258352378732525e-05,3.03886645269813e-05,4.083892417838797e-05,4.9796155508374795e-05,5.560463614528999e-05
5.7071207265835255e-05,5.376240369514562e-05,4.625568908522837e-05,3.603727600420825e-05
2.5069462935789488e-05,1.5252961929945741e-05,7.845051186450291e-06,3.1571109957440058e-06
7.916131607998977e-07,3.025989414595642e-08,1.3076169125270098e-07,5.297571874507412e-07
8.91504782885022e-07,1.089524062081182e-06,1.1653754654616932e-06
1.245589032805583e-06,1.4784384347876767e-06,2.04514299184666e-06,3.2286063742503757e-06
5.456000053527532e-06,9.215936188411433e-06,1.4855300833005458e-05,2.23858642129926e-05
3.1401370506500825e-05,4.106224878341891e-05,5.014949420001358e-05,5.737244282499887e-05
6.180193304317072e-05,6.311463948804885e-05,6.168478284962475e-05,5.843088001711294e-05
5.4390253353631124e-05,5.049308674642816e-05,4.759832881973125e-05,4.6436449338216335e-05
4.751931919599883e-05,5.1140472351107746e-05,5.744455484091304e-05
6.652018055319786e-05,7.817024015821517e-05,9.144770592683926e-05,0.00010460574412718415
0.00011548399197636172,0.00012221274664625525,0.00012392849021125585,0.00012063538451911882
0.00011264525528531522,0.00010065716924145818,8.612097008153796e-05,7.104780524969101e-05
5.7250701502198353e-05,4.575345155899413e-05,3.6875164369121194e-05,3.062459290958941e-05
2.6976880690199323e-05,2.5980225473176688e-05,2.7733163733500987e-05,3.230490619898774e-05
3.958528395742178e-05,4.905643800157122e-05,5.9636116930050775e-05
6.973624840611592e-05,7.76435190346092e-05,8.197005081456155e-05,8.159270510077477e-05
7.557810022262856e-05,6.391904025804251e-05,4.826113217859529e-05,3.1582087103743106e-05
